D,H,J,K,L,M,N,P,Q,R,U,V,X,b,fraud
0.111795261,-0.383364179,-2.809283435,2.314718411,-3.386080134,-0.963620792,-4.245361941,-3.724370913,-4.132972543,-2.275257665,0.230141527,-0.441211413,0.243797125,0.294588529,1
0.728106199,0.240531241,-0.238470374,-1.493377116,0.300904103,-0.467114192,-0.838387129,0.294724234,-0.205163016,0.166423461,0.183194233,0.686959802,0.111701042,-0.019213312,0
5.302346995,-0.363349482,0.623125508,-0.158403035,-3.193425419,1.915993721,2.900638018,-0.442272729,1.311153114,0.244782035,0.382764186,1.602111688,1.171121835,-0.242220332,0
3.666314052,2.029932979,-6.168420613,4.008670104,-6.187553642,0.060296974,-7.385751749,-5.588371419,-10.08521771,-2.802020258,0.957027816,0.174158249,-0.701836427,0.138767086,1
0.74849811,-0.665288163,-0.248951989,-1.53655366,-0.142956064,-0.540778805,-0.00858512,-0.451660759,-0.015455177,-0.501744826,0.684387298,-0.260968062,-0.801672553,-0.079160258,0
-2.089524869,1.193180364,-0.906082833,-0.377529457,-0.059472955,-0.149430746,-0.274179414,0.774660936,-1.02674124,0.0441322,0.124624753,0.210799322,0.718835274,0.15796725,0
-0.50107322,-0.977857667,0.387594226,0.786525226,-2.575358202,2.101863988,-0.579123575,-0.078969429,0.768673327,-0.254719903,-0.736584037,-0.870891944,0.520134453,-0.504669603,0
1.009145154,0.830599613,-0.228221625,1.886251271,1.611288572,0.000975511,-0.067814632,-0.996844945,0.696975029,-1.525902169,0.110567769,0.644509195,-1.00454971,0.013759326,0
1.184749099,-0.191057187,0.458999983,0.20738262,0.375567073,-1.229641217,0.893881285,-0.383087674,-0.468331791,0.079969307,0.059884248,0.339470306,-0.486939238,-0.079609149,0
-2.608078752,0.529108366,1.038692154,-0.00949162,-0.848707364,-0.117535399,0.08474408,0.387240298,-0.137984973,0.904111966,-0.127768623,-0.136735043,-0.560312664,0.006357654,0
-0.524479543,-0.36620796,-0.218149022,-0.915724051,-0.168364803,0.811011446,-0.176656765,0.012604591,-0.503977138,-0.059709705,-0.077677448,-0.000170923,-0.373935813,-0.082028102,0
-1.457463386,-0.202306306,1.560383146,1.478752074,0.267610126,1.053249049,-0.066720349,-0.262461451,0.2718653,-0.162693513,-0.565822035,-1.410671132,0.268066314,0.022058523,0
0.698266025,-0.085037208,-0.101995231,0.434123412,0.481778676,-0.077240727,0.354922176,-0.132005434,0.064892966,-1.130967863,-0.198556377,-0.554324218,0.593517423,0.020251886,0
0.890024152,-0.261166169,-0.788605848,0.889104181,0.618200733,0.903233259,-1.461887123,0.113042086,1.372705565,-0.420501042,-0.092579436,-0.123843991,0.317600277,0.045065056,0
0.447304214,-0.307632354,0.069532083,-0.903410369,0.083676563,-0.549507932,0.40859805,-0.051205623,-0.272845083,-0.762031471,-0.271387957,-0.787695912,-0.039111033,-0.053528783,0
-0.382508252,1.447150557,-1.082549658,-1.468126654,0.26807801,-0.428837788,-1.066946656,-0.061785263,-0.378997383,0.345231613,-0.03133209,0.024298179,1.030163571,0.081823099,0
2.409837539,-0.364906158,-2.271439526,2.684829131,-7.551274522,0.059697469,-2.677188767,-3.43802232,-6.561742523,-3.188555687,-0.096573545,-0.679779469,-0.079626654,0.075273294,1
-1.948952647,0.624432445,-0.150474596,-0.176778714,0.402918988,1.292345508,-0.065165551,-0.063526199,-1.045344334,2.333640645,-0.076685717,-0.030116186,-0.791532353,-0.013830694,0
0.32354577,0.125934151,-0.054989165,0.260441781,-0.485712514,-1.582088796,0.222709389,1.105073343,-0.569712161,0.812538718,-0.335166032,-1.088721162,-0.943514929,0.004401914,0
2.021755759,0.683571987,-2.274607901,0.842567324,-3.561636275,-0.773372629,-2.477125189,-2.708563498,-4.82243529,-1.388598634,0.551137413,0.57787817,0.257723617,0.097332535,1
0.418006357,-0.138204274,0.264842454,0.551907816,0.709581022,-0.558316855,0.592651956,0.207085352,-0.642138304,-0.145729045,-0.232819868,-0.693975684,-0.360298976,-0.064505618,0
1.147604127,0.263352509,0.858121606,-0.61805612,-0.800843354,-0.823187877,-0.250961794,0.350893984,-0.356696545,0.966959544,0.09897687,0.751770542,0.365163759,0.606244381,0
-1.729997365,1.339948461,0.055089183,0.196145143,0.571451255,-0.459706932,0.956379702,0.887045784,-0.421664077,0.021409577,0.135831595,-0.164017719,-0.823721051,0.098451638,0
0.244406667,-2.162648806,1.482594302,-0.789729598,0.367496113,1.072408155,-0.804217273,-1.265376315,-0.652633478,-0.589902984,0.869186595,0.745067796,0.697022221,-0.947193921,0
-2.424546603,0.043217959,-0.187671583,0.400582229,-0.17285232,0.440565627,-0.577006437,1.617044589,-0.506782455,-0.486319052,0.363381698,0.929047109,-0.359605864,0.044653977,0
1.857047847,1.15977448,-4.436061511,3.32247002,-3.965682472,0.531223705,-7.375333228,-3.650760664,-6.004482025,-1.642044837,0.764172061,0.692451899,-0.469586478,0.084291241,1
2.738231979,0.476847792,0.60767367,-0.267291553,-0.071271369,-1.992793279,-0.180709843,0.40840895,-0.261032898,0.518327595,0.029681623,0.323601382,0.008694028,0.009504761,0
0.66645422,0.024468413,-0.051933562,-0.03924696,-0.488065265,-1.736954205,0.680076779,0.00760809,0.086941666,-0.855710276,-0.231532295,-0.731180969,0.340855909,0.014538991,0
0.776874709,0.478026393,1.278975716,0.526690338,0.813090254,-0.178098749,-1.354778657,-2.842773182,0.9960429,1.229152123,-0.519691944,-0.088911067,0.22754623,0.122516045,0
-0.758674786,-0.145513804,0.541188829,-1.772907469,-0.541279008,0.395746024,-0.54660065,1.243177154,0.006562621,-1.487528275,-0.143104057,-0.830742379,-1.02535762,-0.014184356,0
-0.911580836,-0.366217963,-1.029542503,-0.774100448,-0.412167788,-0.46123366,-1.079235973,0.399680763,0.094722267,-0.21494932,-0.257052875,-0.646722973,0.62151685,0.016773774,0
0.79501474,0.387093087,-0.68107953,-1.968768599,0.124297896,0.16146822,-1.2348751,0.52011686,-0.351115966,-0.45350647,-0.14928461,-0.213648756,-0.051201043,0.058310554,0
2.055366309,-0.076933603,-2.1410121,1.17521138,0.022445524,0.303957816,-5.015019134,0.835752584,4.023838594,1.120489756,-0.363946036,-0.715699882,-0.300196464,0.124269459,1
-0.607604499,0.294919114,-0.49417536,-1.827515782,-0.488931097,-0.41158243,0.806508525,-0.062329055,-0.54746968,0.537403869,0.353412154,1.09551459,0.10524897,0.258992002,0
4.31574503,0.046784577,-2.371305177,2.546183909,-3.659242127,-1.667756051,-6.007802691,-0.592588935,-1.114445951,0.385637002,0.209992278,0.029539208,-0.006028403,0.289637964,1
0.810754738,-0.455598757,1.017418438,-1.229736987,-0.06066903,-0.125316647,0.44223889,-2.220394395,0.143040908,0.72855774,-0.242977127,-0.275896039,-0.049905497,-0.037180836,0
-0.460959877,0.095134744,0.400911282,-0.268528728,-0.156764119,0.650540829,-0.743181372,0.886203034,0.570025366,-1.503342165,0.405906227,1.054005934,0.155852155,0.042120956,0
-0.270846974,0.10306169,0.366527483,1.237123931,0.666323397,-1.424447569,0.140345631,-1.483792285,1.070826462,-1.655652863,0.824883622,0.314519208,-1.298336332,0.325418432,0
3.139001445,0.334754161,0.300628625,-0.304030921,0.462640234,0.833944704,0.272434448,-0.421565429,0.565740521,-0.435872221,0.007506394,-0.059411023,0.919549959,0.106664892,0
-0.579160163,0.784649907,-0.350613995,0.3296367,0.183467344,-0.273095049,-0.597660797,0.178545261,0.473868928,-0.499052637,-0.352933672,-0.996414265,0.60477577,-0.042959332,0
1.414268509,0.043817756,-0.032568728,1.476015382,1.69427994,0.526716533,0.150452267,-0.606930686,0.047655405,-0.61918346,0.042783508,0.095246999,0.258943068,0.029733595,0
1.198163468,0.697011787,-0.171312776,0.672893974,1.033676046,0.126759327,0.475692429,-0.813988205,0.417983329,-0.057381195,0.066581374,0.310552141,-0.277737148,0.096208055,0
3.910977097,0.227294685,1.432910838,-1.830641497,-1.360389137,-2.038359539,0.147100347,1.302504398,-0.815407486,0.377912655,0.208227563,0.594320334,-0.095727346,-0.034679392,0
-0.810680194,-0.000213,0.611518191,-1.114042609,-1.054006806,0.19116731,-0.441896916,1.737270271,-0.232366726,-0.545125639,0.33121375,0.874609633,-0.419076617,0.019004189,0
-0.486941435,-0.122773494,0.766829316,-1.473886217,0.393422728,1.51130191,-0.488509612,-0.904174357,-0.560923178,1.028703508,-0.599676534,-1.138865197,-0.675764007,-0.039016283,0
-1.569024812,-0.093579326,1.649593809,0.553267257,0.211889527,1.140083031,-0.478614809,-0.229226697,0.093454216,0.454609179,-0.040089263,0.203481976,-0.391212126,-0.039803574,0
1.104969948,1.206057174,0.569147703,-0.974156487,0.49941628,0.091748369,1.360698868,-0.166060044,0.397426653,-0.037663518,0.168835275,0.425971205,0.404621483,-0.096592915,0
0.667431194,0.083556592,-0.313340557,-1.156084988,0.293366828,0.64515455,-0.156141058,-0.611866405,0.240845465,-0.30892673,-0.13631155,-0.172425067,-0.058754303,-0.161554792,0
3.527261827,0.155629941,1.648166722,-0.274327895,-0.294625308,-0.888899143,0.510573955,1.134269125,-1.16484249,0.622441853,0.30881227,0.806640903,0.183064026,-0.056453738,0
3.276177814,-0.263919297,-2.345077542,3.123963871,-1.234619457,-0.125985926,-7.737548009,3.367723481,5.242102668,3.388730448,-0.206769697,-0.548317472,-0.689512159,0.350210641,0
-0.136669036,-0.426213967,-0.270679279,0.927486105,-0.718911911,-0.345980526,-1.549900292,1.027389661,0.245653977,-0.610513305,-0.082739856,-0.275114976,-0.319767868,-0.006923273,1
5.995756015,0.171725655,-5.128237178,4.566431069,-8.838663033,-0.726174703,-9.057303866,-1.017682141,1.061396988,0.683385498,0.176209772,-0.620538771,-0.657441923,0.390810128,1
-0.597933436,-0.134739859,0.898585434,1.140996967,-0.178597335,-1.3167967,0.747491282,-1.250047066,-0.039248981,1.335323187,-0.371838453,-0.786242424,0.536333382,-0.003051677,0
-0.315907715,-0.252055454,0.877155658,-1.11963905,-0.09383999,0.157554643,-0.040774525,-1.445979887,-0.10551034,1.054118593,-0.254847496,-0.084298049,0.062699976,-0.05606337,0
0.349460828,0.354241355,0.582688857,0.737405414,-0.173276674,-0.863677071,-0.019761182,-1.579473706,0.179911747,1.845174112,-0.213863724,-0.112317855,-0.045222459,0.120131425,0
-1.590361608,-0.005533372,-1.190053651,-0.801158813,0.028766158,-0.317351604,-0.454950171,-0.593387292,-0.179043982,0.875410945,0.366196874,1.234457681,0.03002652,-0.007934077,0
1.225887011,-0.310873747,-0.876506291,-0.760542423,-0.008882824,0.730038316,-1.218254042,-0.570391553,1.13598689,0.352615127,0.133264871,0.324862613,0.307659166,0.114389495,0
-1.889901273,0.851345285,0.702085799,0.136544167,-0.293389765,0.049450098,-0.037922306,0.990670265,0.149869302,-2.039464629,-0.226853722,-0.970512939,0.649400653,-0.037163875,0
-2.619400079,0.128748581,0.592569,-1.423482373,-1.952629532,-0.34348666,-0.411630683,-0.122307218,0.2362106,0.350863066,0.048344833,0.331969633,-0.805222347,0.055128418,0
1.269389411,-0.154265846,0.237147505,-1.161873626,0.041601115,-0.282125789,0.311243224,-0.209915759,-0.444766328,0.051090579,0.328217006,1.050065638,0.627777773,-0.040233269,0
4.38612677,5.802315973,-10.1767787,4.978583844,-7.841702447,0.848852394,-9.378838669,-7.20202351,-13.444155,-5.22138423,1.703377042,-0.226449251,0.305843184,-0.384177958,1
-0.859039596,1.032124763,-0.430923986,-0.568511722,0.398167163,-0.070927947,-0.392223416,0.217908993,-0.351702631,-0.175172576,-0.235634436,-0.763523641,1.081702605,0.022382928,0
0.418504967,0.349647779,-1.047587993,1.28924917,0.668821169,-0.499296167,-1.665616058,-0.399393239,1.899506869,-0.137391539,-0.007922516,-0.014479138,-1.113273339,-0.00631677,0
2.759062114,-1.13265846,1.052395009,0.737305151,-0.608132986,-0.635837253,-0.757808113,0.235854098,-0.402085596,0.495090373,-0.311983592,0.205130455,0.348840676,-0.7789699,1
6.454892079,0.492961679,-4.338720298,3.266311038,-6.408765265,-1.919947866,-9.892583838,-1.860536054,-1.899818284,-0.320953874,0.410118834,-0.422781939,-0.245351866,0.326231203,1
1.227110701,-0.231229401,0.015655022,-0.19532053,0.003052444,-0.607429893,0.526295267,-0.016097872,-0.274774149,-0.18374906,0.062271228,0.124311648,0.710594466,0.028142597,0
-2.197649596,0.306352477,1.06288716,0.194101437,-0.881441576,0.605240794,-0.692858913,0.51097897,-0.312575654,1.687088651,0.196998204,0.825490594,-0.507521019,0.123468407,0
3.802763617,0.646581235,-4.809316439,3.147713108,-4.853082562,-1.482871032,-9.458822995,-2.534040641,-1.097887823,0.572244946,0.360315887,0.1542398,-0.281838561,-0.080105155,1
0.149475581,-0.342654155,-2.484543071,1.817357683,-2.886687983,-0.967672547,-3.587604579,-2.943512493,-3.3235072,-1.792492727,0.184903746,-0.398344012,0.245904329,0.239363154,1
-2.6092571,0.566893271,-2.799216385,0.725886534,0.834313739,-0.907622315,0.474779192,-1.450206002,0.371405561,-0.393933413,0.266311383,-0.824416386,-1.09687752,0.130687815,0
0.132248806,-0.58005052,0.128993988,-1.221882522,0.51706631,1.950044845,-0.104656776,-1.494869467,-0.045720652,0.884919744,0.101146554,-1.231244053,-0.317842488,0.161706083,0
1.118992037,-0.110024585,0.010178418,-0.515725038,-0.334629435,-1.093384862,0.566729765,0.285731976,-0.417980819,-0.194431609,-0.239740406,-0.766979898,0.298736908,0.028324967,0
0.566357145,-0.017603115,-0.314754218,-0.243244758,-0.03718313,-0.179092766,-0.190614034,0.312555137,0.168030602,-0.574899573,-0.286623968,-0.820456856,-0.338483841,0.023423825,0
-0.289278078,-0.631950952,-0.06602367,-0.349893572,0.12603021,0.953151075,-1.40041795,-0.090234008,0.193222536,0.560345725,0.196173566,1.070917258,-0.151374788,0.079034003,0
0.136914397,-0.003713402,-0.581490041,0.580301033,0.474602466,0.562580028,-0.478962511,-0.08909021,0.44759067,-0.825738028,-0.189590456,-0.431736886,0.569292529,0.102071305,0
0.509376262,0.000858441,-0.095493789,1.226724338,0.465423914,-0.458755076,0.021079474,0.801991148,-0.337677474,0.384699165,-0.263116525,-0.833501442,-0.054783052,0.016460075,0
-1.570175255,0.006299842,-0.728568268,-0.517975202,0.084709288,-0.918901009,-0.317852407,-1.447362097,0.682432451,-0.147795864,0.223603368,0.899373651,0.152349228,0.265005004,0
0.945790504,0.833057757,0.043003101,0.129311219,0.535263658,-0.990795378,0.706540221,-0.137932975,0.152396691,0.472510534,0.055564895,-0.248273016,-0.030423857,0.133987265,0
-0.311770683,0.543376801,-1.0186222,0.807038107,-0.330547628,-0.531418652,-2.181448825,0.232071378,2.125021883,0.405548674,-0.067216661,-0.072641599,0.529692768,-0.02665762,0
1.44768009,0.144133009,0.07342928,0.852394207,0.305163138,-1.95714174,0.513827012,0.002090462,-0.161169598,0.105774227,-0.181742227,-0.639866445,0.466877697,0.02888575,0
-1.119930024,-0.395754687,1.09698541,0.42893686,0.497497883,0.08077655,-0.373884522,0.023114704,-1.107398224,-0.216673061,-0.441685835,-0.576428566,-0.817756133,-0.185903392,0
0.625895705,-0.090394937,0.608271174,-1.132405406,0.258159124,1.029581919,-0.384182544,-1.357240818,-0.226621349,1.48721464,-0.168437867,-0.146259126,0.043092742,0.058049365,0
1.054523158,0.568232746,-0.364645902,-1.145706271,-0.063774425,0.108875474,0.265457119,-0.201525905,-0.01607747,0.279430098,-0.002700381,0.240623101,0.643194852,-0.018338332,0
-1.943158471,-0.128530145,0.627357539,1.128683549,-0.368576435,-1.396892558,0.164574443,-1.125429285,-0.416607707,1.049104003,-0.255487688,-0.289198937,0.19656866,-0.02850889,0
-0.165576048,0.187545028,-0.047322711,1.633013835,0.308316928,-1.431364793,0.650131585,0.317665607,-0.181096013,-0.264067952,-0.05665981,-0.226101898,0.247978541,-0.00483927,0
-0.897936248,-5.143268735,-1.828889472,-1.022608472,-0.088317956,-1.619228701,0.072541944,0.716447783,0.744880512,-0.280968831,-2.912097825,-0.77838141,0.581717385,0.267875744,0
0.383044988,-0.23655319,-0.899046802,-0.585812041,0.517881613,0.513876523,-1.57074861,0.047736178,0.951527946,0.05859016,-0.208023073,-0.532053681,0.480051113,-0.00035064,0
-0.625751541,0.526572183,-0.254608572,0.474382193,-0.070447848,-0.319645576,-0.241216833,-0.033197298,0.529558476,-0.273896056,0.032565683,0.008727869,0.66274621,-0.054682671,0
0.875481514,-0.09004328,0.143688209,0.796211667,0.979798824,0.658026502,0.433187375,0.423402912,-0.960430583,0.502432781,0.071112286,0.136824085,-0.325235146,0.01317027,0
-0.16853344,-2.695166404,0.132762403,1.286857754,-0.093687011,-0.560963065,-1.752555537,1.660281637,1.493098203,0.322828694,-0.920770245,1.088690268,0.51074492,0.004991779,1
-1.897962866,0.018828075,0.052701759,0.297974083,-0.044831982,0.467445399,-0.382956867,1.307662483,-0.314516602,-0.873250982,0.14750914,0.337777725,-0.480103787,0.127255264,0
0.461745589,0.171575852,-0.121804097,1.354219823,0.259055439,-1.026882117,0.157559324,0.534832088,-0.028230841,0.002313443,-0.244050742,-0.762067671,-0.381417619,0.011225109,0
-0.17141195,-0.106012645,-0.38378195,1.652991823,-1.992137649,1.590349907,1.859221668,0.673402147,-0.110187835,0.565339236,-0.26659851,-0.540413434,-0.503784353,-0.022165886,0
1.87232627,-0.021185326,-3.103061063,4.123293366,-4.556751751,0.892859072,-2.884294695,-2.369779245,-2.058656404,-0.480277104,0.563660759,-0.335984012,-0.411578185,0.30374299,1
2.149401472,-0.785957273,-4.995988291,4.259302281,-5.536550691,1.123308715,-2.982647512,-3.633621567,-3.481063626,-0.690431483,0.071668211,1.097518944,-0.147483453,-0.02525998,1
-2.376308846,0.817308949,1.417831265,-0.276105549,-1.042350744,0.628001926,-0.336190495,0.193004439,-0.12540385,0.774387814,-0.02482257,-0.136012335,1.004713337,0.046020217,0
0.30169635,-0.003309947,-0.121906265,0.648176249,0.723483155,0.691555988,-0.229695554,0.998463363,-0.699626258,0.533657851,-0.308843467,-0.902677566,-0.881250575,0.009337092,0
0.355072337,0.724950545,-1.012649705,0.49852998,0.576893221,-0.393630976,0.382179828,0.702433404,-0.687179446,0.796867085,0.17794263,0.002566668,-0.058745475,-0.02830994,0
1.484170574,0.845929088,-3.904237909,2.400290261,-3.348254033,-0.147039286,-4.292451852,-3.158155675,-4.416279321,-2.454511859,0.553399272,0.162342361,0.470788456,0.247645241,1
4.446455974,3.409394799,-6.260705515,2.394167666,-6.16353738,0.602850521,-5.606346429,-6.52508104,-11.40836754,-4.693977736,1.303250309,-0.016118152,0.382229801,0.409423944,1
-0.7256561,0.725514672,-0.554787375,-1.760240632,0.305638548,0.33835351,0.621566841,0.271521262,-0.282755617,-0.560968609,-0.246695559,-0.716640809,-0.72301523,0.015706577,0
-0.247473322,0.018981211,-0.059122616,0.612649928,1.11396612,1.38100821,0.006557947,1.030205161,-1.153174486,0.327292805,-0.166286375,-0.6189276,-0.772450232,0.006655761,0
0.75813924,0.460871174,0.229137021,0.109596708,-0.421349825,-1.951962435,1.817043699,-1.309301773,0.522181982,-0.451419759,0.489435536,1.999885586,-0.90758226,-0.300872037,0
-0.854540564,0.794229927,-0.46092928,0.877475032,-2.511858523,1.798378725,1.604896944,0.810959723,-0.208712871,0.593591444,-0.119766215,-0.23104247,1.021961853,-0.00098323,0
-2.108340542,0.336307316,-1.23192374,-2.023424706,0.066911694,-1.100688929,0.087622457,-0.427941292,-0.187282971,-0.322351736,0.415483056,1.577193959,0.702174235,0.242726236,0
2.179902515,1.094734292,-5.179934714,2.8670285,-5.259996133,-1.277151422,-6.989272314,-5.49618761,-5.995337236,-3.990514928,0.621621663,0.043807385,-0.60150487,0.356503102,1
0.615478693,-0.025054724,-0.324860411,1.361639601,1.075970121,0.452286943,-1.01803394,0.618030236,0.30154838,0.526098148,0.014290821,-0.068884225,0.637559222,-0.009489906,0
-1.013150264,0.083113197,-0.210604304,-0.618780374,-0.146537523,-0.815666179,0.421942969,0.547966488,-1.100546249,0.313288026,-0.310425221,-0.791099407,-1.419647713,0.071216798,0
0.978767881,-0.223957809,-0.139870191,-0.424156455,0.427407277,1.308345399,0.143605706,-1.334868324,0.744442795,-0.568110559,-0.244615766,-0.542305424,-0.012934615,0.072522269,0
5.484948236,3.038852186,-6.862075604,3.429267133,-7.866163911,1.64550006,-7.835744,-7.325606996,-13.75906286,-4.966431273,1.58577744,0.545391924,-0.037249229,0.477882672,1
5.105195799,-0.066291412,-2.055916993,2.78390747,-5.296968217,-0.501478089,-9.401717511,-2.548618061,-3.048316899,-0.440518584,0.390242998,0.380654507,-0.481749679,0.28627031,1
1.206562445,-0.215653498,-0.118103403,2.06286224,-2.287884755,0.263679284,2.451206039,0.011127119,0.241766387,0.557036977,-0.11117116,-0.112741685,0.254021132,-0.008526335,0
0.393967745,0.266253815,-0.663646224,0.7154373,-0.324734202,-1.823151164,0.292317307,0.329856593,0.410109664,0.906862433,0.294674083,0.649518532,0.553801486,-0.039423168,0
1.655421852,0.362850455,-1.379629414,2.747237011,0.561880258,0.180598989,-3.050272674,0.8023086,3.06356641,1.513872719,0.044108364,0.116761305,-0.122159536,-0.051389273,0
3.093066036,0.258500926,0.202181635,-1.102124675,0.521154618,0.088260065,-0.667399257,-0.233516554,0.280242841,-0.722903327,0.222970533,0.401363421,0.149540767,0.073520663,0
2.613811224,0.74065853,-4.576716735,3.10375697,-2.354710233,0.787295926,-5.282742137,-3.686632318,-4.063623319,-0.923212906,0.936459244,0.495111448,0.322110477,0.260435063,1
-0.405685644,-1.339331398,-0.181819582,0.083226035,-3.382635789,0.667332135,1.415613653,-0.315448149,-0.473822084,-0.156022383,-0.169422898,0.252883342,-0.089611908,-0.411540629,0
-1.477403655,0.088199309,0.915628778,-0.575868246,-0.662578698,-1.316449311,-0.171076768,0.604788708,-0.662717102,-0.289483011,-0.267087607,-0.476822271,0.363763422,0.364804758,0
0.036521585,0.029020213,-1.248007615,0.775454004,0.014858056,-0.63089318,-0.905365422,-0.286263234,1.620860214,1.619400353,0.555912954,1.483238959,0.054881142,0.396447279,0
-0.090733732,-0.799009492,-0.296979356,-0.867930026,-0.743799354,-0.83888267,-0.2664335,0.582258932,-0.072096247,0.169320322,0.464914126,-1.129977914,-0.247865546,0.091453204,0
-0.4245764,-0.558796563,1.053985765,-0.331101074,-0.211487924,-0.508248603,1.049188073,-1.716271483,-0.37607546,1.58551204,0.106006174,0.016280809,-0.96172813,-0.046899448,0
1.290962858,-0.317767971,0.232678949,-1.136039273,0.14377907,-0.39514676,0.559414719,-0.658914259,-0.185803463,-0.549281872,0.064112087,0.251794962,0.604694788,-0.04788879,0
5.38328065,1.788954301,-7.213793993,6.858623271,-9.625910881,-0.060173867,-9.889747299,-2.725196051,-3.756446091,-0.136570615,0.70295978,-0.46728795,-0.187467629,0.28018815,1
3.583227448,0.997478941,0.256629011,-0.952044353,0.967082064,0.559396199,-0.929399583,-1.0896839,1.346683664,-0.660410753,0.116830911,0.830488494,0.668497826,0.094207545,0
2.356595308,2.591943487,0.884820349,1.193582402,0.6702114,-0.699094467,1.810465529,-0.482470766,1.514389293,-1.22176052,0.019986437,-0.121690552,-1.435447618,0.093348706,0
-0.856122706,0.077650483,-0.564538377,1.601146429,-2.626928023,0.043703456,1.889822591,-0.701723232,0.688785689,-0.935195381,-0.316742725,-0.508755294,-1.723320812,-0.082785743,0
-1.065848848,-0.288311341,1.008104069,0.755500102,0.26041048,0.872007413,0.046330213,1.227213533,-0.328805896,-0.682752139,0.499912398,1.374752518,-0.410109251,-0.070923297,0
1.445792384,-0.257631139,-0.151405564,-1.208955632,-0.236854647,-0.008667266,0.443913995,0.470807231,-0.746433923,0.337402656,0.307007692,-0.180350873,-0.434083226,0.097652581,0
-0.517714519,0.358360411,0.474863694,-0.050662411,0.084025452,-0.082758845,-0.981362735,1.241715086,0.165981245,-0.451302156,0.214030076,0.665298813,-0.439627918,0.022406944,0
3.123871714,0.783447124,0.45812934,-0.037756596,0.269768708,-1.160732618,-0.571867691,-0.918971934,0.893193364,-0.081797785,-0.198714285,-0.214681528,-0.307519772,0.146284729,0
0.53242559,-0.05380435,-0.157611224,-1.011252595,0.389614787,-0.074456103,-0.161323073,0.077996944,-0.483301493,0.214510004,0.189469997,0.807880539,0.066302246,-0.037419465,0
1.209611893,-0.121321545,0.436529282,0.533797284,0.361963693,-1.48896857,0.957102732,-0.463503721,-0.324723774,0.012949508,0.106339146,0.319843349,0.678881287,-0.061010644,0
6.340860446,3.136061324,-11.88407835,7.605294244,-14.23300391,0.290163512,-15.17604883,-12.22619293,-23.7454925,-8.584016768,2.176933386,0.346431606,0.483715434,0.673997575,1
0.917528238,0.301541075,-0.374938713,-1.133178335,0.764029411,1.182822534,-0.35883757,0.380888688,-0.260390984,-0.770594726,0.100177258,0.302694626,0.48699027,0.091290712,0
-0.85007146,-0.202592415,0.827990067,0.607342964,0.689701555,1.134667946,0.237076118,-1.055067023,-0.542530524,1.394705006,-0.40608241,-0.795331907,-0.446220216,-0.00666378,0
-0.670473891,-0.273412556,0.561836111,0.050242179,0.215622733,1.589064619,-0.443454028,1.158417535,0.147950394,-1.757688219,-0.077243532,-0.284863309,0.411091497,0.026834576,0
0.664104264,-0.301440086,-0.151251596,0.865883064,-0.175295772,-1.204137915,1.107291758,-0.583018675,-0.258877711,0.362161992,0.156843347,0.511401148,0.001285134,-0.044143872,0
4.506139641,1.062978853,-4.458038121,2.550114324,-5.693488979,-1.277713637,-7.2710603,-3.594368104,-3.18337721,-0.337805761,0.988569654,0.792732522,0.217845744,0.46907578,1
-0.234030932,0.28090626,-0.715446564,-0.171576166,-0.068280217,0.395447946,-0.287541269,0.171191892,-0.017663537,0.107822489,0.359373651,0.857850193,0.173233815,0.085727113,0
-0.100496932,0.340203741,-0.189151879,0.739739624,1.068630044,-0.564679386,0.4427838,-0.975382654,0.27396601,-1.230106508,-0.040813679,0.048373893,-1.62587796,-0.072756307,0
0.178848717,-0.159300099,-0.540688458,0.417516465,0.572757892,0.921879239,-0.575876405,0.185698524,0.150450738,-0.421726489,-0.217691735,-0.517635377,0.890978827,0.105672418,0
1.12648455,0.068393292,0.18623359,1.695402277,1.049031345,-0.025489138,0.550843613,-0.008701446,-0.375485766,-0.097720007,0.166032205,0.521263669,0.242818912,0.011398697,0
0.281176538,0.664163475,0.265809874,-0.254317121,0.327244807,-0.398032841,0.730330269,-0.748633576,-0.269629495,-0.687315904,0.063416837,0.20660521,0.709189181,-0.061878527,0
-1.348595199,0.006413115,1.58866935,1.265421136,-0.672521943,-0.684668314,0.060853114,0.007973314,0.313295374,0.492303366,-0.282116565,-0.681371737,0.462629251,0.029305301,0
-1.00004687,0.254967473,0.140253361,-0.976074689,-0.20651146,-1.337107182,-0.738005967,-0.155384533,0.065005765,-0.920265187,-0.284681322,-0.074996017,0.105133258,0.599467638,0
0.840158891,-0.13571933,-0.193240124,-0.662510754,0.474069586,-0.038409298,-0.069374011,-0.282826251,0.032276104,-0.713924305,-0.232477026,-0.48515423,0.430077963,0.012854808,0
0.91414483,0.441074034,-0.683962045,0.312592886,-0.285694679,-1.286613282,-0.337123681,-0.196024254,1.136979457,1.153473654,0.104454022,0.31755628,0.073843142,0.207421429,0
0.047835618,-0.25669402,-0.147685553,1.50094525,0.819076189,0.308093459,0.354134134,0.02161276,-0.502450453,0.076639247,0.071357441,0.318030882,0.578461515,0.12155602,0
2.824287486,0.142071442,1.061112537,-0.146957163,-0.704014799,-0.717428223,0.289925509,-0.242699128,0.338257743,-0.327595813,0.0244973,0.130142206,0.373392002,0.213390241,0
0.610015982,-1.345114734,0.887338752,0.82149813,1.702447742,1.161690519,0.33180544,0.663976096,-0.617828201,0.379028375,1.580915741,-1.387820329,-0.096493793,0.423084883,0
